Date, Open, High, Low, Close
03/16/17, 7368.64, 7444.62, 7368.64, 7415.95
03/15/17, 7357.85, 7383.33, 7357.58, 7368.64
03/14/17, 7367.08, 7386.17, 7339.27, 7357.85
03/13/17, 7343.08, 7377.41, 7342.02, 7367.08
03/10/17, 7314.96, 7373.00, 7314.96, 7343.08
03/09/17, 7334.61, 7336.26, 7263.62, 7314.96
03/08/17, 7338.99, 7354.47, 7315.86, 7334.61
03/07/17, 7350.12, 7363.74, 7335.27, 7338.99
03/06/17, 7374.26, 7374.26, 7338.94, 7350.12
03/03/17, 7382.35, 7382.36, 7353.64, 7374.26
03/02/17, 7382.90, 7394.61, 7372.68, 7382.35
03/01/17, 7263.44, 7383.05, 7263.44, 7382.90
02/28/17, 7253.00, 7284.20, 7246.60, 7263.44
02/27/17, 7243.70, 7285.19, 7239.66, 7253.00
02/24/17, 7271.37, 7271.86, 7192.45, 7243.70
02/23/17, 7302.25, 7310.05, 7262.94, 7271.37
02/22/17, 7274.83, 7314.26, 7274.71, 7302.25
02/21/17, 7299.86, 7318.98, 7267.49, 7274.83
02/20/17, 7299.96, 7329.56, 7283.29, 7299.86
02/17/17, 7277.92, 7307.14, 7253.16, 7299.96
02/16/17, 7302.41, 7302.41, 7260.74, 7277.92
02/15/17, 7268.56, 7313.44, 7268.56, 7302.41
02/14/17, 7278.92, 7292.65, 7251.81, 7268.56
02/13/17, 7258.75, 7298.47, 7257.67, 7278.92
02/10/17, 7229.50, 7274.80, 7229.45, 7258.75
02/09/17, 7188.82, 7238.74, 7183.14, 7229.50
02/08/17, 7186.22, 7195.94, 7147.18, 7188.82
02/07/17, 7172.15, 7227.22, 7159.57, 7186.22
02/06/17, 7188.30, 7208.73, 7165.17, 7172.15
02/03/17, 7140.75, 7202.37, 7133.63, 7188.30
02/02/17, 7107.65, 7163.94, 7093.57, 7140.75
02/01/17, 7099.15, 7170.24, 7099.15, 7107.65
01/31/17, 7118.48, 7162.53, 7099.15, 7099.15
01/30/17, 7184.49, 7184.70, 7105.67, 7118.48
01/27/17, 7161.49, 7184.73, 7150.76, 7184.49
01/26/17, 7164.43, 7184.75, 7151.34, 7161.49
01/25/17, 7150.34, 7205.68, 7150.34, 7164.43
01/24/17, 7151.18, 7190.15, 7144.44, 7150.34
01/23/17, 7198.44, 7198.44, 7131.46, 7151.18
01/20/17, 7208.44, 7221.01, 7193.73, 7198.44
01/19/17, 7247.61, 7249.63, 7191.67, 7208.44
01/18/17, 7220.38, 7260.47, 7218.41, 7247.61
01/17/17, 7327.13, 7329.27, 7220.38, 7220.38
01/16/17, 7337.81, 7354.14, 7320.47, 7327.13
01/13/17, 7292.37, 7338.49, 7292.37, 7337.81
01/12/17, 7290.49, 7302.34, 7263.42, 7292.37
01/11/17, 7275.47, 7328.51, 7257.15, 7290.49
01/10/17, 7237.77, 7284.81, 7237.29, 7275.47
01/09/17, 7210.05, 7243.76, 7207.40, 7237.77
01/06/17, 7195.31, 7210.05, 7180.64, 7210.05
01/05/17, 7189.74, 7211.96, 7172.77, 7195.31
01/04/17, 7177.89, 7189.74, 7168.77, 7189.74
01/03/17, 7142.83, 7205.45, 7142.83, 7177.89
01/02/17, 7142.83, 7142.83, 7087.54, 7142.83
12/30/16, 7120.26, 7142.83, 7087.54, 7142.83
12/29/16, 7106.08, 7120.26, 7074.47, 7120.26
12/28/16, 7068.17, 7109.37, 7060.85, 7106.08
12/27/16, 7068.17, 7071.11, 7054.64, 7068.17
12/26/16, 7068.17, 7071.11, 7054.64, 7068.17
12/23/16, 7063.68, 7071.11, 7054.64, 7068.17
12/22/16, 7041.42, 7063.68, 7020.13, 7063.68
12/21/16, 7043.96, 7056.98, 7025.68, 7041.42
12/20/16, 7017.16, 7045.22, 6992.62, 7043.96
12/19/16, 7011.64, 7025.74, 6986.44, 7017.16
12/16/16, 6999.01, 7038.43, 6990.35, 7011.64
12/15/16, 6949.19, 7010.48, 6925.88, 6999.01
12/14/16, 6968.57, 6970.52, 6941.95, 6949.19
12/13/16, 6890.42, 6977.99, 6877.52, 6968.57
12/12/16, 6954.21, 6976.78, 6875.43, 6890.42
12/09/16, 6931.55, 6962.25, 6929.46, 6954.21
12/08/16, 6902.23, 6937.51, 6892.17, 6931.55
12/07/16, 6779.84, 6902.23, 6779.84, 6902.23
12/06/16, 6746.83, 6785.32, 6723.05, 6779.84
12/05/16, 6730.72, 6799.50, 6697.65, 6746.83
12/02/16, 6752.93, 6752.93, 6678.74, 6730.72
12/01/16, 6783.79, 6789.30, 6688.41, 6752.93
11/30/16, 6772.00, 6845.74, 6765.23, 6783.79
11/29/16, 6799.47, 6800.91, 6729.36, 6772.00
11/28/16, 6840.75, 6840.96, 6769.77, 6799.47
11/25/16, 6829.20, 6852.14, 6818.12, 6840.75
11/24/16, 6817.71, 6831.23, 6790.69, 6829.20
11/23/16, 6819.72, 6880.74, 6779.45, 6817.71
11/22/16, 6777.96, 6851.37, 6777.96, 6819.72
11/21/16, 6775.77, 6820.90, 6754.16, 6777.96
11/18/16, 6794.71, 6811.62, 6740.34, 6775.77
11/17/16, 6749.72, 6798.75, 6745.08, 6794.71
11/16/16, 6792.74, 6810.53, 6735.69, 6749.72
11/15/16, 6753.18, 6820.52, 6753.18, 6792.74
11/14/16, 6730.43, 6814.19, 6730.43, 6753.18
11/11/16, 6827.98, 6849.04, 6709.72, 6730.43
11/10/16, 6911.84, 6997.25, 6799.05, 6827.98
11/09/16, 6843.13, 6911.84, 6696.33, 6911.84
11/08/16, 6806.90, 6849.31, 6795.06, 6843.13
11/07/16, 6693.26, 6806.90, 6693.26, 6806.90
11/04/16, 6790.51, 6790.52, 6676.56, 6693.26
11/03/16, 6845.42, 6873.21, 6790.51, 6790.51
11/02/16, 6917.14, 6917.14, 6845.42, 6845.42
11/01/16, 6954.22, 6993.79, 6903.61, 6917.14
10/31/16, 6996.26, 6996.26, 6945.29, 6954.22
10/28/16, 6986.57, 7006.43, 6927.21, 6996.26
10/27/16, 6958.09, 7003.93, 6924.05, 6986.57
10/26/16, 7017.64, 7017.64, 6917.77, 6958.09
10/25/16, 6986.40, 7067.23, 6985.92, 7017.64
10/24/16, 7020.47, 7067.34, 6983.40, 6986.40
10/21/16, 7026.90, 7058.39, 7011.09, 7020.47
10/20/16, 7021.92, 7047.55, 6998.84, 7026.90
10/19/16, 7000.06, 7031.20, 6975.92, 7021.92
10/18/16, 6947.55, 7033.02, 6946.39, 7000.06
10/17/16, 7013.55, 7013.55, 6937.43, 6947.55
10/14/16, 6977.74, 7055.18, 6977.74, 7013.55
10/13/16, 7024.01, 7024.01, 6930.04, 6977.74
10/12/16, 7070.88, 7079.42, 7015.76, 7024.01
10/11/16, 7097.50, 7129.83, 7061.36, 7070.88
10/10/16, 7044.39, 7104.49, 7024.08, 7097.50
10/07/16, 6999.96, 7079.25, 6999.96, 7044.39
10/06/16, 7033.25, 7049.34, 6999.96, 6999.96
10/05/16, 7074.34, 7076.71, 7024.13, 7033.25
10/04/16, 6983.52, 7121.93, 6983.52, 7074.34
10/03/16, 6899.33, 6996.43, 6898.09, 6983.52
09/30/16, 6919.42, 6919.42, 6809.51, 6899.33
09/29/16, 6849.38, 6941.09, 6849.38, 6919.42
09/28/16, 6807.67, 6878.21, 6807.67, 6849.38
09/27/16, 6818.04, 6865.45, 6768.86, 6807.67
09/26/16, 6909.43, 6909.63, 6806.47, 6818.04
09/23/16, 6911.40, 6920.23, 6882.62, 6909.43
09/22/16, 6834.77, 6937.33, 6834.77, 6911.40
09/21/16, 6830.79, 6879.81, 6830.47, 6834.77
09/20/16, 6813.55, 6869.10, 6798.02, 6830.79
09/19/16, 6710.28, 6813.95, 6710.28, 6813.55
09/16/16, 6730.30, 6746.29, 6692.73, 6710.28
09/15/16, 6673.31, 6736.84, 6654.82, 6730.30
09/14/16, 6665.63, 6720.29, 6665.63, 6673.31
09/13/16, 6700.90, 6724.74, 6665.63, 6665.63
09/12/16, 6776.95, 6776.95, 6654.48, 6700.90
09/09/16, 6858.70, 6862.38, 6762.30, 6776.95
09/08/16, 6846.58, 6889.64, 6819.82, 6858.70
09/07/16, 6826.05, 6856.12, 6814.87, 6846.58
09/06/16, 6879.42, 6887.92, 6818.96, 6826.05
09/05/16, 6894.60, 6910.66, 6867.08, 6879.42
09/02/16, 6745.97, 6928.25, 6745.97, 6894.60
09/01/16, 6781.51, 6826.22, 6723.21, 6745.97
08/31/16, 6820.79, 6832.89, 6779.54, 6781.51
08/30/16, 6838.05, 6851.83, 6808.07, 6820.79
08/29/16, 6838.05, 6857.29, 6798.82, 6838.05
08/26/16, 6816.90, 6857.29, 6798.82, 6838.05
08/25/16, 6835.78, 6836.22, 6779.15, 6816.90
08/24/16, 6868.51, 6868.51, 6825.22, 6835.78
08/23/16, 6828.54, 6885.39, 6828.54, 6868.51
08/22/16, 6858.95, 6884.61, 6812.07, 6828.54
08/19/16, 6868.96, 6871.48, 6840.94, 6858.95
08/18/16, 6859.15, 6893.35, 6850.61, 6868.96
08/17/16, 6893.92, 6920.76, 6849.90, 6859.15
08/16/16, 6941.19, 6941.19, 6893.92, 6893.92
08/15/16, 6916.02, 6955.34, 6907.17, 6941.19
08/12/16, 6914.71, 6931.04, 6896.04, 6916.02
08/11/16, 6866.42, 6914.71, 6812.73, 6914.71
08/10/16, 6851.30, 6866.42, 6820.04, 6866.42
08/09/16, 6809.13, 6863.10, 6807.76, 6851.30
08/08/16, 6793.47, 6829.47, 6781.47, 6809.13
08/05/16, 6740.16, 6802.41, 6738.57, 6793.47
08/04/16, 6634.40, 6749.67, 6615.83, 6740.16
08/03/16, 6645.40, 6673.63, 6621.42, 6634.40
08/02/16, 6693.95, 6694.14, 6630.76, 6645.40
08/01/16, 6724.43, 6769.41, 6678.45, 6693.95
07/29/16, 6721.06, 6740.47, 6691.13, 6724.43
07/28/16, 6750.43, 6762.72, 6718.90, 6721.06
07/27/16, 6724.03, 6780.05, 6723.71, 6750.43
07/26/16, 6710.13, 6744.80, 6708.58, 6724.03
07/25/16, 6730.48, 6756.13, 6691.03, 6710.13
07/22/16, 6699.89, 6735.94, 6663.72, 6730.48
07/21/16, 6728.99, 6732.07, 6694.52, 6699.89
07/20/16, 6697.37, 6736.57, 6694.36, 6728.99
07/19/16, 6695.42, 6711.69, 6660.87, 6697.37
07/18/16, 6669.24, 6715.58, 6653.67, 6695.42
07/15/16, 6654.47, 6669.24, 6616.51, 6669.24
07/14/16, 6670.40, 6743.42, 6648.40, 6654.47
07/13/16, 6680.69, 6717.17, 6654.64, 6670.40
07/12/16, 6682.86, 6703.09, 6663.66, 6680.69
07/11/16, 6590.64, 6695.07, 6590.64, 6682.86
07/08/16, 6533.79, 6605.83, 6515.24, 6590.64
07/07/16, 6463.59, 6579.25, 6463.59, 6533.79
07/06/16, 6545.37, 6580.32, 6432.47, 6463.59
07/05/16, 6522.26, 6561.58, 6472.25, 6545.37
07/04/16, 6577.83, 6612.13, 6514.81, 6522.26
07/01/16, 6504.33, 6587.44, 6498.56, 6577.83
06/30/16, 6360.06, 6504.33, 6309.98, 6504.33
06/29/16, 6140.39, 6360.06, 6140.39, 6360.06
06/28/16, 5982.20, 6170.26, 5982.20, 6140.39
06/27/16, 6138.69, 6138.69, 5958.66, 5982.20
06/24/16, 6338.10, 6338.55, 5788.74, 6138.69
06/23/16, 6261.19, 6380.58, 6261.19, 6338.10
06/22/16, 6226.55, 6315.62, 6222.01, 6261.19
06/21/16, 6204.00, 6250.19, 6156.23, 6226.55
06/20/16, 6021.09, 6236.53, 6021.09, 6204.00
06/17/16, 5950.48, 6046.10, 5950.48, 6021.09
06/16/16, 5966.80, 5966.80, 5899.97, 5950.48
06/15/16, 5923.53, 6007.49, 5923.39, 5966.80
06/14/16, 6044.97, 6044.97, 5921.72, 5923.53
06/13/16, 6115.76, 6115.76, 6044.97, 6044.97
06/10/16, 6231.89, 6231.89, 6097.24, 6115.76
06/09/16, 6301.52, 6301.73, 6229.07, 6231.89
06/08/16, 6284.53, 6304.51, 6263.80, 6301.52
06/07/16, 6273.40, 6322.60, 6273.40, 6284.53
06/06/16, 6209.63, 6301.56, 6209.63, 6273.40
06/03/16, 6185.61, 6251.74, 6168.19, 6209.63
06/02/16, 6191.93, 6220.27, 6173.05, 6185.61
06/01/16, 6230.79, 6233.18, 6151.90, 6191.93
05/31/16, 6270.79, 6290.07, 6230.11, 6230.79
05/30/16, 6270.79, 6275.90, 6250.27, 6270.79
05/27/16, 6265.65, 6275.90, 6250.27, 6270.79
05/26/16, 6262.85, 6281.73, 6243.49, 6265.65
05/25/16, 6219.26, 6270.25, 6219.26, 6262.85
05/24/16, 6136.43, 6231.85, 6109.58, 6219.26
05/23/16, 6156.32, 6173.06, 6122.57, 6136.43
05/20/16, 6053.35, 6156.50, 6053.35, 6156.32
05/19/16, 6165.80, 6165.80, 6050.21, 6053.35
05/18/16, 6167.77, 6169.33, 6115.99, 6165.80
05/17/16, 6151.40, 6215.88, 6147.16, 6167.77
05/16/16, 6138.50, 6157.24, 6092.21, 6151.40
05/13/16, 6104.19, 6138.50, 6060.10, 6138.50
05/12/16, 6162.49, 6193.21, 6094.14, 6104.19
05/11/16, 6156.65, 6172.72, 6131.22, 6162.49
05/10/16, 6114.81, 6180.19, 6114.81, 6156.65
05/09/16, 6125.70, 6177.60, 6108.37, 6114.81
05/06/16, 6117.25, 6129.90, 6054.74, 6125.70
05/05/16, 6112.02, 6152.59, 6102.29, 6117.25
05/04/16, 6185.59, 6185.59, 6100.76, 6112.02
05/03/16, 6241.89, 6270.03, 6159.86, 6185.59
05/02/16, 6241.89, 6322.40, 6241.89, 6241.89
04/29/16, 6322.40, 6322.40, 6241.89, 6241.89
04/28/16, 6319.91, 6322.40, 6224.47, 6322.40
04/27/16, 6284.52, 6319.91, 6255.20, 6319.91
04/26/16, 6260.92, 6297.88, 6260.92, 6284.52
04/25/16, 6310.44, 6324.60, 6249.34, 6260.92
04/22/16, 6381.44, 6381.58, 6289.34, 6310.44
04/21/16, 6410.26, 6427.32, 6352.93, 6381.44
04/20/16, 6405.35, 6421.91, 6367.36, 6410.26
04/19/16, 6353.52, 6418.25, 6353.49, 6405.35
04/18/16, 6343.75, 6354.88, 6261.71, 6353.52
04/15/16, 6365.10, 6372.52, 6328.19, 6343.75
04/14/16, 6362.89, 6373.93, 6335.40, 6365.10
04/13/16, 6242.39, 6362.89, 6242.39, 6362.89
04/12/16, 6200.12, 6248.27, 6176.28, 6242.39
04/11/16, 6204.41, 6229.66, 6165.46, 6200.12
04/08/16, 6136.89, 6216.28, 6136.89, 6204.41
04/07/16, 6161.63, 6204.11, 6119.38, 6136.89
04/06/16, 6091.23, 6161.63, 6091.23, 6161.63
04/05/16, 6164.72, 6164.74, 6061.85, 6091.23
04/04/16, 6146.05, 6201.95, 6132.90, 6164.72
04/01/16, 6174.90, 6174.90, 6076.89, 6146.05
03/31/16, 6203.17, 6203.39, 6149.82, 6174.90
03/30/16, 6105.90, 6221.80, 6105.90, 6203.17
03/29/16, 6106.48, 6156.67, 6070.77, 6105.90
03/28/16, 6106.48, 6199.11, 6090.03, 6106.48
03/25/16, 6106.48, 6199.11, 6090.03, 6106.48
03/24/16, 6199.11, 6199.11, 6090.03, 6106.48
03/23/16, 6192.74, 6216.76, 6171.13, 6199.11
03/22/16, 6184.58, 6193.47, 6110.39, 6192.74
03/21/16, 6189.64, 6215.30, 6154.12, 6184.58
03/18/16, 6201.12, 6237.02, 6186.24, 6189.64
03/17/16, 6175.49, 6220.02, 6125.70, 6201.12
03/16/16, 6139.97, 6186.18, 6134.27, 6175.49
03/15/16, 6174.57, 6174.57, 6114.77, 6139.97
03/14/16, 6139.79, 6197.83, 6139.79, 6174.57
03/11/16, 6036.70, 6150.88, 6036.70, 6139.79
03/10/16, 6146.32, 6203.40, 6036.70, 6036.70
03/09/16, 6125.44, 6174.82, 6118.23, 6146.32
03/08/16, 6182.40, 6182.45, 6101.89, 6125.44
03/07/16, 6199.43, 6216.10, 6125.64, 6182.40
03/04/16, 6130.46, 6204.14, 6130.46, 6199.43
03/03/16, 6147.06, 6173.70, 6108.35, 6130.46
03/02/16, 6152.88, 6194.01, 6097.77, 6147.06
03/01/16, 6097.09, 6153.75, 6070.51, 6152.88
02/29/16, 6096.01, 6104.98, 6033.21, 6097.09
02/26/16, 6012.81, 6115.37, 6012.81, 6096.01
02/25/16, 5867.18, 6028.97, 5867.18, 6012.81
02/24/16, 5962.31, 5966.73, 5845.55, 5867.18
02/23/16, 6037.73, 6037.73, 5954.18, 5962.31
02/22/16, 5950.23, 6065.81, 5950.23, 6037.73
02/19/16, 5971.95, 6001.22, 5916.26, 5950.23
02/18/16, 6030.32, 6036.46, 5948.25, 5971.95
02/17/16, 5862.17, 6030.32, 5862.17, 6030.32
02/16/16, 5824.28, 5880.72, 5812.49, 5862.17
02/15/16, 5707.60, 5844.53, 5707.60, 5824.28
02/12/16, 5536.97, 5707.60, 5536.97, 5707.60
02/11/16, 5672.30, 5672.30, 5499.51, 5536.97
02/10/16, 5632.19, 5712.78, 5616.88, 5672.30
02/09/16, 5689.36, 5739.25, 5596.26, 5632.19
02/08/16, 5848.06, 5882.43, 5666.13, 5689.36
02/05/16, 5898.76, 5945.90, 5839.36, 5848.06
02/04/16, 5837.14, 5938.12, 5831.12, 5898.76
02/03/16, 5922.01, 5924.58, 5791.04, 5837.14
02/02/16, 6060.10, 6060.45, 5889.60, 5922.01
02/01/16, 6083.79, 6115.11, 5993.84, 6060.10
01/29/16, 5931.78, 6083.79, 5931.78, 6083.79
01/28/16, 5990.37, 6020.54, 5889.37, 5931.78
01/27/16, 5911.46, 5990.37, 5870.75, 5990.37
01/26/16, 5877.00, 5919.17, 5771.37, 5911.46
01/25/16, 5900.01, 5933.47, 5851.83, 5877.00
01/22/16, 5773.79, 5926.94, 5773.79, 5900.01
01/21/16, 5673.58, 5781.24, 5659.15, 5773.79
01/20/16, 5876.80, 5876.80, 5639.88, 5673.58
01/19/16, 5779.92, 5915.69, 5779.92, 5876.80
01/18/16, 5804.10, 5852.09, 5766.50, 5779.92
01/15/16, 5918.23, 5934.62, 5769.23, 5804.10
01/14/16, 5960.97, 5960.97, 5829.26, 5918.23
01/13/16, 5929.24, 6011.13, 5929.24, 5960.97
01/12/16, 5871.83, 5985.80, 5866.67, 5929.24
01/11/16, 5912.44, 5941.93, 5871.83, 5871.83
01/08/16, 5954.08, 6013.38, 5912.44, 5912.44
01/07/16, 6073.38, 6073.38, 5887.97, 5954.08
01/06/16, 6137.24, 6137.24, 6018.65, 6073.38
01/05/16, 6093.43, 6166.26, 6079.23, 6137.24
01/04/16, 6242.32, 6242.32, 6071.01, 6093.43
01/01/16, 6242.32, 6278.31, 6233.03, 6242.32
12/31/15, 6274.05, 6278.31, 6233.03, 6242.32
12/30/15, 6314.57, 6314.57, 6261.48, 6274.05
12/29/15, 6254.64, 6314.57, 6245.24, 6314.57
12/28/15, 6254.64, 6259.86, 6236.85, 6254.64
12/25/15, 6254.64, 6259.86, 6236.85, 6254.64
12/24/15, 6240.98, 6259.86, 6236.85, 6254.64
12/23/15, 6083.10, 6248.50, 6083.10, 6240.98
12/22/15, 6034.84, 6090.58, 6031.82, 6083.10
12/21/15, 6052.42, 6113.96, 6034.84, 6034.84
12/18/15, 6102.54, 6105.57, 6051.74, 6052.42
12/17/15, 6061.19, 6160.78, 6061.19, 6102.54
12/16/15, 6017.79, 6089.31, 6016.25, 6061.19
12/15/15, 5874.06, 6036.68, 5874.06, 6017.79
12/14/15, 5952.78, 6009.92, 5871.88, 5874.06
12/11/15, 6088.05, 6088.05, 5949.84, 5952.78
12/10/15, 6126.68, 6127.09, 6079.96, 6088.05
12/09/15, 6135.22, 6175.75, 6101.22, 6126.68
12/08/15, 6223.52, 6224.86, 6120.68, 6135.22
12/07/15, 6238.29, 6287.23, 6215.17, 6223.52
12/04/15, 6275.00, 6277.59, 6219.50, 6238.29
12/03/15, 6420.93, 6444.72, 6275.00, 6275.00
12/02/15, 6395.65, 6447.34, 6395.20, 6420.93
12/01/15, 6395.65, 6402.36, 6356.09, 6395.65
11/30/15, 6375.15, 6387.11, 6329.92, 6356.09
11/27/15, 6393.13, 6393.13, 6345.30, 6375.15
11/26/15, 6337.64, 6395.33, 6333.92, 6393.13
11/25/15, 6277.23, 6348.05, 6277.23, 6337.64
11/24/15, 6305.49, 6305.49, 6221.33, 6277.23
11/23/15, 6334.63, 6334.63, 6267.05, 6305.49
11/20/15, 6329.93, 6360.73, 6311.76, 6334.63
11/19/15, 6278.97, 6366.85, 6278.97, 6329.93
11/18/15, 6268.76, 6283.90, 6228.15, 6278.97
11/17/15, 6146.38, 6269.44, 6146.38, 6268.76
11/16/15, 6118.28, 6161.90, 6079.79, 6146.38
11/13/15, 6178.68, 6178.95, 6088.76, 6118.28
11/12/15, 6297.20, 6300.90, 6178.68, 6178.68
11/11/15, 6275.28, 6327.16, 6272.69, 6297.20
11/10/15, 6295.16, 6329.69, 6250.31, 6275.28
11/09/15, 6353.83, 6380.42, 6292.05, 6295.16
11/06/15, 6364.90, 6395.19, 6332.73, 6353.83
11/05/15, 6412.88, 6421.81, 6358.12, 6364.90
11/04/15, 6383.61, 6459.46, 6383.04, 6412.88
11/03/15, 6361.80, 6383.61, 6344.70, 6383.61
11/02/15, 6361.09, 6364.42, 6317.29, 6361.80
10/30/15, 6395.80, 6410.28, 6337.65, 6361.09
10/29/15, 6437.80, 6437.85, 6358.16, 6395.80
10/28/15, 6365.27, 6448.46, 6355.78, 6437.80
10/27/15, 6417.02, 6419.62, 6365.27, 6365.27
10/26/15, 6444.08, 6453.00, 6405.38, 6417.02
10/23/15, 6376.28, 6487.89, 6376.28, 6444.08
10/22/15, 6348.42, 6387.28, 6321.65, 6376.28
10/21/15, 6345.13, 6387.29, 6316.30, 6348.42
10/20/15, 6352.33, 6367.75, 6319.25, 6345.13
10/19/15, 6378.04, 6408.09, 6336.27, 6352.33
10/16/15, 6338.67, 6398.23, 6338.67, 6378.04
10/15/15, 6269.61, 6351.43, 6269.61, 6338.67
10/14/15, 6342.28, 6342.28, 6268.29, 6269.61
10/13/15, 6371.18, 6371.18, 6303.02, 6342.28
10/12/15, 6416.16, 6416.16, 6351.34, 6371.18
10/09/15, 6374.82, 6453.22, 6374.82, 6416.16
10/08/15, 6336.35, 6380.30, 6303.46, 6374.82
10/07/15, 6326.16, 6396.34, 6319.77, 6336.35
10/06/15, 6298.92, 6343.71, 6255.10, 6326.16
10/05/15, 6129.98, 6301.05, 6129.98, 6298.92
10/02/15, 6072.47, 6176.20, 6051.62, 6129.98
10/01/15, 6061.61, 6172.78, 6053.26, 6072.47
09/30/15, 5909.24, 6061.61, 5909.24, 6061.61
09/29/15, 5958.86, 5958.86, 5877.08, 5909.24
09/28/15, 6109.01, 6110.31, 5958.86, 5958.86
09/25/15, 5961.49, 6120.67, 5961.49, 6109.01
09/24/15, 6032.24, 6055.64, 5947.19, 5961.49
09/23/15, 5935.84, 6067.56, 5933.23, 6032.24
09/22/15, 6108.71, 6111.57, 5935.84, 5935.84
09/21/15, 6104.11, 6168.74, 6083.64, 6108.71
09/18/15, 6186.99, 6188.74, 6053.87, 6104.11
09/17/15, 6229.21, 6239.86, 6182.63, 6186.99
09/16/15, 6137.60, 6244.94, 6137.60, 6229.21
09/15/15, 6084.59, 6158.08, 6019.92, 6137.60
09/14/15, 6117.76, 6191.82, 6065.43, 6084.59
09/11/15, 6155.81, 6174.28, 6113.10, 6117.76
09/10/15, 6229.01, 6229.01, 6127.52, 6155.81
09/09/15, 6146.10, 6284.17, 6146.10, 6229.01
09/08/15, 6074.52, 6196.47, 6074.52, 6146.10
09/07/15, 6042.92, 6125.67, 6042.92, 6074.52
09/04/15, 6194.10, 6194.10, 6040.49, 6042.92
09/03/15, 6083.31, 6215.74, 6083.31, 6194.10
09/02/15, 6058.54, 6161.68, 6021.36, 6083.31
09/01/15, 6247.94, 6247.94, 6028.71, 6058.54
08/31/15, 6247.94, 6247.94, 6152.01, 6247.94
08/28/15, 6192.03, 6247.94, 6152.01, 6247.94
08/27/15, 5979.20, 6212.48, 5979.20, 6192.03
08/26/15, 6081.34, 6095.05, 5949.94, 5979.20
08/25/15, 5898.87, 6115.74, 5898.87, 6081.34
08/24/15, 6187.65, 6187.65, 5768.22, 5898.87
08/21/15, 6367.89, 6367.89, 6187.65, 6187.65
08/20/15, 6403.45, 6408.61, 6359.71, 6367.89
08/19/15, 6526.29, 6526.52, 6403.45, 6403.45
08/18/15, 6550.30, 6564.55, 6505.69, 6526.29
08/17/15, 6550.74, 6585.88, 6507.76, 6550.30
08/14/15, 6568.33, 6603.17, 6544.42, 6550.74
08/13/15, 6571.19, 6634.71, 6553.45, 6568.33
08/12/15, 6664.54, 6664.54, 6536.41, 6571.19
08/11/15, 6736.22, 6736.22, 6663.98, 6664.54
08/10/15, 6718.49, 6751.49, 6653.65, 6736.22
08/07/15, 6747.09, 6754.77, 6718.49, 6718.49
08/06/15, 6752.41, 6763.34, 6717.49, 6747.09
08/05/15, 6686.57, 6764.82, 6686.57, 6752.41
08/04/15, 6688.62, 6715.51, 6644.65, 6686.57
08/03/15, 6696.28, 6710.79, 6668.18, 6688.62
07/31/15, 6668.87, 6705.42, 6646.26, 6696.28
07/30/15, 6631.00, 6697.40, 6631.00, 6668.87
07/29/15, 6555.28, 6634.04, 6555.28, 6631.00
07/28/15, 6505.13, 6569.45, 6505.13, 6555.28
07/27/15, 6579.81, 6589.48, 6495.67, 6505.13
07/24/15, 6655.01, 6684.81, 6573.96, 6579.81
07/23/15, 6667.34, 6711.49, 6644.85, 6655.01
07/22/15, 6769.07, 6769.07, 6653.39, 6667.34
07/21/15, 6788.69, 6800.13, 6758.75, 6769.07
07/20/15, 6775.08, 6813.41, 6772.09, 6788.69
07/17/15, 6796.45, 6799.78, 6764.80, 6775.08
07/16/15, 6753.75, 6805.14, 6752.09, 6796.45
07/15/15, 6753.75, 6775.91, 6728.49, 6753.75
07/14/15, 6737.95, 6753.75, 6710.62, 6753.75
07/13/15, 6673.38, 6743.05, 6673.38, 6737.95
07/10/15, 6581.63, 6687.57, 6581.63, 6673.38
07/09/15, 6490.70, 6594.18, 6490.70, 6581.63
07/08/15, 6432.21, 6515.06, 6430.36, 6490.70
07/07/15, 6535.68, 6543.80, 6432.21, 6432.21
07/06/15, 6585.78, 6585.78, 6506.71, 6535.68
07/03/15, 6630.47, 6630.75, 6572.46, 6585.78
07/02/15, 6608.59, 6647.70, 6600.37, 6630.47
07/01/15, 6520.98, 6637.34, 6520.98, 6608.59
06/30/15, 6620.48, 6620.75, 6520.98, 6520.98
06/29/15, 6753.70, 6753.70, 6598.64, 6620.48
06/26/15, 6807.82, 6807.82, 6731.13, 6753.70
06/25/15, 6844.80, 6869.04, 6798.80, 6807.82
06/24/15, 6834.87, 6873.43, 6834.32, 6844.80
06/23/15, 6825.67, 6856.49, 6825.67, 6834.87
06/22/15, 6710.45, 6825.67, 6710.45, 6825.67
06/19/15, 6707.88, 6759.29, 6691.82, 6710.45
06/18/15, 6680.55, 6707.88, 6625.16, 6707.88
06/17/15, 6710.10, 6731.54, 6665.95, 6680.55
06/16/15, 6710.52, 6723.49, 6656.90, 6710.10
06/15/15, 6784.92, 6784.92, 6708.50, 6710.52
06/12/15, 6846.74, 6846.74, 6760.06, 6784.92
06/11/15, 6830.27, 6870.19, 6807.29, 6846.74
06/10/15, 6753.80, 6843.57, 6734.15, 6830.27
06/09/15, 6790.04, 6803.75, 6736.88, 6753.80
06/08/15, 6804.60, 6827.16, 6781.66, 6790.04
06/05/15, 6859.24, 6859.24, 6785.15, 6804.60
06/04/15, 6950.46, 6950.46, 6838.95, 6859.24
